sentence_index|sentence|phrase ids|sentiment values
6493|The movie keeps coming back to the achingly unfunny Phonce and his several silly subplots .|110008.0|0.23611
8907|The cast is uniformly excellent ... but the film itself is merely mildly charming .|149259.0|0.52778
114|4 friends , 2 couples , 2000 miles , and all the Pabst Blue Ribbon beer they can drink - it 's the ultimate redneck road-trip .|13742.0|0.77778
8770|Only a few minutes elapse before the daddy of all slashers arrives , still with the boiler suit and white mask , which look remarkably clean for a guy who has been mass-murdering since 1978 but has never been seen doing laundry .|147939.0|0.56944
11255|Men in Black II achieves ultimate insignificance -- it 's the sci-fi comedy spectacle as Whiffle-Ball epic .|224773.0|0.11110999999999999
5891|A feature-length , R-rated , road-trip version of Mama 's Family .|103554.0|0.56944
4364|A very charming and funny movie .|63541.0|0.8333299999999999
10726|So verbally flatfooted and so emotionally predictable or bland that it plays like the standard made-for-TV movie .|187396.0|0.40278
6171|Surprisingly , considering that Baird is a former film editor , the movie is rather choppy .|109283.0|0.34722
11850|Well-made but mush-hearted .|227012.0|0.63889
1260|If you can stomach the rough content , it 's worth checking out for the performances alone .|25663.0|0.70833
11380|The filmmakers keep pushing the jokes at the expense of character until things fall apart .|188228.0|0.22221999999999997
7915|A clutchy , indulgent and pretentious travelogue and diatribe against ... well , just stuff .|221957.0|0.27778
1021|It takes this never-ending confusion and hatred , puts a human face on it , evokes shame among all who are party to it and even promotes understanding .|25803.0|0.66667
4267|Superb production values & Christian Bale 's charisma make up for a derivative plot .|69053.0|0.77778
1487|A gorgeous , high-spirited musical from India that exquisitely blends music , dance , song , and high drama .|44110.0|0.86111
267|Windtalkers is shapelessly gratifying , the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live .|19437.0|0.69444
2566|Begins like a docu-drama but builds its multi-character story with a flourish .|64311.0|0.8333299999999999
396|Jacquot 's Tosca is a treat .|19019.0|0.79167
9987|Tsai may be ploughing the same furrow once too often .|189290.0|0.40278
6915|Average , at best , I 'm afraid .|222517.0|0.34722
271|One of the greatest romantic comedies of the past decade .|19161.0|0.9722200000000001
22|A thoughtful , provocative , insistently humanizing film .|13813.0|0.81944
952|Despite what anyone believes about the goal of its makers , the show ... represents a spectacular piece of theater , and there 's no denying the talent of the creative forces behind it .|25110.0|0.98611
5493|Fans of the modern day Hong Kong action film finally have the worthy successor to A Better Tomorrow and The Killer which they have been patiently waiting for .|105775.0|0.72222
7457|Chokes on its own depiction of upper-crust decorum .|144466.0|0.22221999999999997
5664|Arliss Howard 's ambitious , moving , and adventurous directorial debut , Big Bad Love , meets so many of the challenges it poses for itself that one can forgive the film its flaws .|104454.0|0.86111
7162|Not completely loveable -- but what underdog movie since The Bad News Bears has been ?|225189.0|0.38889
4264|Great dragons !|223535.0|0.61111
11251|Ultimately , Sarah 's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness .|189323.0|0.30556
6143|The animation and game phenomenon that peaked about three years ago is actually dying a slow death , if the poor quality of Pokemon 4 Ever is any indication .|109560.0|0.11110999999999999
8917|It may be an easy swipe to take , but this Barbershop just does n't make the cut .|146729.0|0.33333
7805|One of those pictures whose promising , if rather precious , premise is undercut by amateurish execution .|147922.0|0.33333
9602|A tedious parable about honesty and good sportsmanship .|182051.0|0.5
6358|... this is n't even a movie we can enjoy as mild escapism ; it is one in which fear and frustration are provoked to intolerable levels .|103249.0|0.125
1174|Building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise .|24902.0|0.72222
42|A heavy reliance on CGI technology is beginning to creep into the series .|13779.0|0.40278
5896|Imagine Kevin Smith , the blasphemous bad boy of suburban Jersey , if he were stripped of most of his budget and all of his sense of humor .|223993.0|0.097222
5616|The Wild Thornberrys Movie has all the sibling rivalry and general family chaos to which anyone can relate .|109518.0|0.68056
302|The unique tug-of-war with viewer expectations is undeniable , if not a pleasure in its own right .|19345.0|0.875
1030|Lauren Ambrose comes alive under the attention from two strangers in town - with honest performances and realistic interaction between the characters , this is a coming-of-age story with a twist .|25931.0|0.8333299999999999
9985|A film that will be best appreciated by those willing to endure its extremely languorous rhythms , Waiting for Happiness is ultimately thoughtful without having much dramatic impact .|181692.0|0.63889
8511|The screenplay sabotages the movie 's strengths at almost every juncture .|149804.0|0.22221999999999997
5731|To the civilized mind , a movie like Ballistic : Ecks Vs. Sever is more of an ordeal than an amusement .|226764.0|0.15278
534|As shaky as the plot is , Kaufman 's script is still memorable for some great one-liners .|24727.0|0.63889
10162|It 's hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress .|185118.0|0.20833000000000002
4200|Niccol the filmmaker merges his collaborators ' symbolic images with his words , insinuating , for example , that in Hollywood , only God speaks to the press|67812.0|0.68056
9817|Kids do n't mind crappy movies as much as adults , provided there 's lots of cute animals and clumsy people .|224531.0|0.33333
2571|An emotionally strong and politically potent piece of cinema .|63860.0|0.8333299999999999
8566|Haneke keeps us at arm 's length .|223569.0|0.44443999999999995
7460|While much of the cast has charm -- especially Allodi and Nolden -- the performers are sunk by the film 's primitive approach to the mechanics of comedy .|150920.0|0.47222
3145|Exhilarating but blatantly biased .|65427.0|0.61111
6350|It 's pretentious in a way that verges on the amateurish .|106941.0|0.13889
5642|Has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be .|106164.0|0.33333
7847|Perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie .|148059.0|0.26389
4358|The entire cast is first-rate , especially Sorvino .|69495.0|0.88889
2046|Watching a Brian DePalma movie is like watching an Alfred Hitchcock movie after drinking twelve beers .|47565.0|0.38889
3887|When you think you 've figured out Bielinsky 's great game , that 's when you 're in the most trouble : He 's the con , and you 're just the mark .|70856.0|0.56944
9028|Half of it is composed of snappy patter and pseudo-sophisticated cultural observations , while the remainder ... would be more at home on a daytime television serial .|145681.0|0.33333
9085|The dark and bittersweet twist feels strange as things turn nasty and tragic during the final third of the film .|188057.0|0.40278
9115|Will undoubtedly play well in European markets , where Mr. Besson is a brand name , and in Asia , where Ms. Shu is an institution , but American audiences will probably find it familiar and insufficiently cathartic .|227167.0|0.38889
6497|A film that should be relegated to a dark video store corner is somehow making its way instead to theaters .|222002.0|0.083333
4169|The sentimental script has problems , but the actors pick up the slack .|69901.0|0.63889
7363|Too much of the humor falls flat .|150459.0|0.26389
528|An irresistible combination of a rousing good story set on a truly grand scale .|24663.0|0.8333299999999999
11747|... the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material .|221844.0|0.30556
4569|A competent , unpretentious entertainment destined to fill the after-school slot at shopping mall theaters across the country .|103504.0|0.69444
2271|Still , not every low-budget movie must be quirky or bleak , and a happy ending is no cinematic sin .|225972.0|0.43056000000000005
10131|Swimfan , like Fatal Attraction , eventually goes overboard with a loony melodramatic denouement in which a high school swimming pool substitutes for a bathtub .|187653.0|0.51389
9635|No Such Thing is sort of a minimalist Beauty and the Beast , but in this case the Beast should definitely get top billing .|225154.0|0.94444
7873|This is so bad .|150247.0|0.055555999999999994
7216|The original was n't a good movie but this remake makes it look like a masterpiece !|149684.0|0.18056
7639|I do n't think I laughed out loud once .|223787.0|0.19444
1983|He allows his cast members to make creative contributions to the story and dialogue .|45459.0|0.75
11503|Characterisation has been sacrificed for the sake of spectacle .|183060.0|0.19444
6567|I have to admit that I am baffled by Jason X.|223820.0|0.33333
11310|A formula family tearjerker told with a heavy Irish brogue ... accentuating , rather than muting , the plot 's saccharine thrust .|181703.0|0.68056
9965|The kind of film that leaves you scratching your head in amazement over the fact that so many talented people could participate in such an ill-advised and poorly executed idea .|188302.0|0.083333
3109|As home movie gone haywire , it 's pretty enjoyable , but as sexual manifesto , I 'd rather listen to old Tori Amos records .|64092.0|0.44443999999999995
8461|... the film falls back on the same old formula of teen sex , outrageous pranks and scenes designed to push the envelope of bad taste for laughs .|142809.0|0.23611
261|The additional storyline is interesting and entertaining , but it does n't have the same magical quality as the beginning of the story .|19296.0|0.48611000000000004
2069|A decided lack of spontaneity in its execution and a dearth of real poignancy in its epiphanies .|44027.0|0.16667
1474|Michael Gerbosi 's script is economically packed with telling scenes .|46172.0|0.8333299999999999
10096|As much as I laughed throughout the movie , I can not mount a cogent defense of the film as entertainment , or even performance art , although the movie does leave you marveling at these guys ' superhuman capacity to withstand pain .|182598.0|0.625
4488|More mature than Fatal Attraction , more complete than Indecent Proposal and more relevant than 9 1\/2 Weeks , Unfaithful is at once intimate and universal cinema .|224823.0|0.88889
9006|An overblown clunker full of bad jokes , howling cliches and by-the-numbers action sequences .|143750.0|0.055555999999999994
7594|I 'm guessing the director is a magician .|145945.0|0.77778
6325|A non-Britney person might survive a screening with little harm done , except maybe for the last 15 minutes , which are as maudlin as any after-school special you can imagine .|103751.0|0.22221999999999997
10768|A culture clash comedy only half as clever as it thinks it is .|181588.0|0.27778
6856|Do n't even bother to rent this on video .|144915.0|0.083333
3516|The movie enters a realm where few non-porn films venture , and comes across as darkly funny , energetic , and surprisingly gentle .|69731.0|0.77778
10897|A sustained fest of self-congratulation between actor and director that leaves scant place for the viewer .|182047.0|0.34722
2306|Unlike most anime , whose most ardent fans outside Japan seem to be introverted young men with fantasy fetishes , Metropolis never seems hopelessly juvenile .|70575.0|0.76389
8924|It 's disappointing when filmmakers throw a few big-name actors and cameos at a hokey script .|146473.0|0.23611
5966|Indeed , none of these words really gets at the very special type of badness that is Deuces Wild .|106733.0|0.44443999999999995
7074|The actors try hard but come off too amateurish and awkward .|226188.0|0.16667
3902|A devastating indictment of unbridled greed and materalism .|62941.0|0.19444
6063|I ca n't begin to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents ...|106420.0|0.027777999999999997
5244|The Wild Thornberrys Movie is pleasant enough and the message of our close ties with animals can certainly not be emphasized enough .|109522.0|0.75
10017|Wallace gets a bit heavy handed with his message at times , and has a visual flair that waxes poetic far too much for our taste .|189434.0|0.41667
5414|Evokes the 19th century with a subtlety that is an object lesson in period filmmaking .|105723.0|0.66667
4663|The dramatic crisis does n't always succeed in its quest to be taken seriously , but Huppert 's volatile performance makes for a riveting movie experience .|109725.0|0.59722
5183|An old-fashioned but emotionally stirring adventure tale of the kind they rarely make anymore .|104365.0|0.79167
9710|At three hours and with very little story or character development , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue .|182644.0|0.34722
6351|Contains the humor , characterization , poignancy , and intelligence of a bad sitcom .|105219.0|0.30556
3605|A charming but slight comedy .|62835.0|0.61111
1616|Likely to expertly drum up repressed teenage memories in any viewer .|46028.0|0.55556
10248|Director Elie Chouraqui , who co-wrote the script , catches the chaotic horror of war , but why bother if you 're going to subjugate truth to the tear-jerking demands of soap opera ?|183438.0|0.23611
7833|Not really bad so much as distasteful : We need kidnapping suspense dramas right now like we need doomsday thrillers .|147798.0|0.375
1253|As a tolerable diversion , the film suffices ; a Triumph , however , it is not .|24720.0|0.44443999999999995
11123|And it 's harder still to believe that anyone in his right mind would want to see the it .|222363.0|0.055555999999999994
924|Droll caper-comedy remake of `` Big Deal on Madonna Street '' that 's a sly , amusing , laugh-filled little gem in which the ultimate `` Bellini '' begins to look like a `` real Kaputschnik . ''|223200.0|0.75
127|Somewhere short of Tremors on the modern B-scene : neither as funny nor as clever , though an agreeably unpretentious way to spend ninety minutes .|14441.0|0.26389
2611|A journey that is as difficult for the audience to take as it is for the protagonist -- yet it 's potentially just as rewarding .|63125.0|0.625
3713|Director Paul Cox 's unorthodox , abstract approach to visualizing Nijinsky 's diaries is both stimulating and demanding .|65092.0|0.77778
5592|Paid in Full is remarkably engaging despite being noticeably derivative of Goodfellas and at least a half dozen other trouble-in-the-ghetto flicks .|108274.0|0.73611
10273|Snipes is both a snore and utter tripe .|187374.0|0.33333
2475|Twist open the Ouzo !|226836.0|0.58333
5067|MacDowell ... gives give a solid , anguished performance that eclipses nearly everything else she 's ever done .|107571.0|0.8333299999999999
8931|Passably entertaining but also mechanical and joyless .|148032.0|0.5
6685|To show these characters in the act and give them no feelings of remorse -- and to cut repeatedly to the flashback of the original rape -- is overkill to the highest degree .|110672.0|0.40278
10080|It 's surprisingly bland despite the heavy doses of weird performances and direction .|185220.0|0.29167
3990|A piquant meditation on the things that prevent people from reaching happiness .|63242.0|0.58333
6014|Looks more like a travel-agency video targeted at people who like to ride bikes topless and roll in the mud than a worthwhile glimpse of independent-community guiding lights .|107518.0|0.13889
6858|This is the kind of movie that gets a quick release before real contenders arrive in September .|150251.0|0.16667
9154|Not kids , who do n't need the lesson in repugnance .|225200.0|0.5
5838|It never is , not fully .|224382.0|0.44443999999999995
5395|If we sometimes need comforting fantasies about mental illness , we also need movies like Tim McCann 's Revolution No. 9 .|223935.0|0.66667
3629|A live-wire film that never loses its ability to shock and amaze .|63146.0|0.80556
9847|Serviceable at best , slightly less than serviceable at worst .|187208.0|0.43056000000000005
1565|More romantic , more emotional and ultimately more satisfying than the teary-eyed original .|46218.0|0.81944
10026|It 's a hellish , numbing experience to watch , and it does n't offer any insights that have n't been thoroughly debated in the media already , back in the Dahmer heyday of the mid - '90s .|185022.0|0.25
9369|a terrible adaptation of a play that only ever walked the delicate tightrope between farcical and loathsome .|228212.0|0.11110999999999999
7947|Tadpole is emblematic of the witless ageism afflicting films : Young is cool , and too young is too cool .|148998.0|0.44443999999999995
277|The movie has a soft , percolating magic , a deadpan suspense .|19314.0|0.86111
11356|Even fans of Ismail Merchant 's work , I suspect , would have a hard time sitting through this one .|183748.0|0.34722
7999|Arguably the year 's silliest and most incoherent movie .|143862.0|0.26389
8391|Though Howard demonstrates a great eye as a director , this Southern Gothic drama is sadly a tough sit , with an undeveloped narrative and enough flashbacks and heavy-handed metaphors to choke a horse -- or at least slow him down to a canter .|150346.0|0.375
1700|Watching these eccentrics is both inspiring and pure joy .|47567.0|0.8472200000000001
9357|Time stands still in more ways that one in Clockstoppers , a sci-fi thriller as lazy as it is interminable .|189175.0|0.25
4805|It may not be a huge cut of above the rest , but I enjoyed Barbershop .|224367.0|0.75
1268|Even in its most tedious scenes , Russian Ark is mesmerizing .|25252.0|0.68056
7449|Over age 15 ?|147982.0|0.47222
8074|Egoyan 's movie is too complicated to sustain involvement , and , if you 'll excuse a little critical heresy , too intellectually ambitious .|145052.0|0.27778
3014|As chilling and fascinating as Philippe Mora 's modern Hitler-study , Snide and Prejudice .|64084.0|0.79167
3223|If you 're content with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director 's life , Eisenstein delivers .|66271.0|0.66667
9689|Russell lacks the visual panache , the comic touch , and perhaps the budget of Sommers 's title-bout features .|187039.0|0.26389
6960|There 's a bit of thematic meat on the bones of Queen of the Damned , as its origins in an Anne Rice novel dictate , but generally , it 's a movie that emphasizes style over character and substance .|150029.0|0.54167
10346|A woefully dull , redundant concept that bears more than a whiff of exploitation , despite Iwai 's vaunted empathy .|182109.0|0.027777999999999997
643|very solid , very watchable first feature for director Peter Sheridan|39780.0|0.77778
761|Ferrara directs the entire film with the kind of detachment that makes any given frame look like a family 's custom-made Christmas card .|25296.0|0.58333
11633|Never once predictable .|225112.0|0.65278
5860|Exactly what you 'd expect from a guy named Kaos .|105727.0|0.44443999999999995
7953|Stars Matthew Perry and Elizabeth Hurley illicit more than a chuckle , and more jokes land than crash , but ultimately Serving Sara does n't distinguish itself from the herd .|148842.0|0.36111
2337|Even if you have no interest in the gang-infested , East-vs .|223265.0|0.51389
2734|This may be Dover Kosashvili 's feature directing debut , but it looks an awful lot like life -- gritty , awkward and ironic .|70274.0|0.51389
10949|Cherry Orchard is badly edited , often awkwardly directed and suffers from the addition of a wholly unnecessary pre-credit sequence designed to give some of the characters a ` back story . '|183079.0|0.30556
11737|Bad company .|222532.0|0.20833000000000002
3955|Sure , it 's contrived and predictable , but its performances are so well tuned that the film comes off winningly , even though it 's never as solid as you want it to be .|69061.0|0.68056
9138|This is rote drivel aimed at Mom and Dad 's wallet .|189019.0|0.36111
1192|A rewarding work of art for only the most patient and challenge-hungry moviegoers .|222076.0|0.75
9313|I can analyze this movie in three words : Thumbs Friggin ' Down .|184628.0|0.11110999999999999
4764|The Salton Sea has moments of inspired humour , though every scrap is of the darkest variety .|109480.0|0.625
8360|Extremely dumb .|223315.0|0.055555999999999994
7225|Shot like a postcard and overacted with all the boozy self-indulgence that brings out the worst in otherwise talented actors ...|148562.0|0.15278
11773|What an embarrassment .|227046.0|0.055555999999999994
2809|Cinematic poetry showcases the city 's old-world charm before machines change nearly everything .|222951.0|0.65278
1154|But believe it or not , it 's one of the most beautiful , evocative works I 've seen .|222734.0|0.94444
782|the plot is so amusingly contrived and outlandish in its coincidences that no one could ever mistake it for anything resembling reality|38545.0|0.47222
5887|If you go into the theater expecting a scary , action-packed chiller , you might soon be looking for a sign .|223980.0|0.27778
6328|Possibly not since Grumpy Old Men have I heard a film so solidly connect with one demographic while striking out with another .|108459.0|0.45833
4282|A small movie with a big impact .|63385.0|0.88889
5165|By the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .|104935.0|0.40278
2698|Unfolds in a low-key , organic way that encourages you to accept it as life and go with its flow .|70564.0|0.75
1306|Highbrow self-appointed guardians of culture need not apply , but those who loved Cool as Ice have at last found a worthy follow-up .|25546.0|0.625
4332|`` Brown Sugar '' admirably aspires to be more than another `` Best Man '' clone by weaving a theme throughout this funny film .|227447.0|0.77778
10585|Seriously , rent the Disney version .|187204.0|0.33333
6605|It is very difficult to care about the character , and that is the central flaw of the film .|107025.0|0.11110999999999999
2857|Reign of Fire just might go down as one of the all-time great apocalypse movies .|68385.0|0.69444
9624|One of those so-so films that could have been much better .|186578.0|0.29167
6730|Hoffman waits too long to turn his movie in an unexpected direction , and even then his tone retains a genteel , prep-school quality that feels dusty and leatherbound .|106257.0|0.36111
9772|Alas , the black-and-white archival footage of their act showcases pretty mediocre shtick .|182219.0|0.56944
10103|A `` Home Alone '' film that is staged like `` Rosemary 's Baby , '' but is not as well-conceived as either of those films .|221937.0|0.25
3680|Vibrantly colored and beautifully designed , Metropolis is a feast for the eyes .|70621.0|0.875
4430|In the affable Maid in Manhattan , Jennifer Lopez 's most aggressive and most sincere attempt to take movies by storm , the diva shrewdly surrounds herself with a company of strictly A-list players .|66378.0|0.65278
3471|Rodriguez has the chops of a smart-aleck film school brat and the imagination of a big kid ...|68476.0|0.77778
8664|Filmmakers have to dig deep to sink this low .|223366.0|0.11110999999999999
3622|The IMAX screen enhances the personal touch of manual animation .|69304.0|0.8333299999999999
10717|The performances are so overstated , the effect comes off as self-parody .|226414.0|0.11110999999999999
612|Although the editing might have been tighter , Hush !|222267.0|0.43056000000000005
2172|Funny , somber , absurd , and , finally , achingly sad , Bartleby is a fine , understated piece of filmmaking .|45338.0|0.94444
10325|Give Shapiro , Goldman , and Bolado credit for good intentions , but there 's nothing here that they could n't have done in half an hour .|184165.0|0.27778
11594|What 's next ?|189544.0|0.65278
1581|If you 're in the mood for a Bollywood film , here 's one for you .|45625.0|0.56944
5420|Fred Schepisi 's film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen .|223427.0|0.125
8898|But like Bruce Springsteen 's gone-to-pot Asbury Park , New Jersey , this sad-sack waste of a movie is a City of ruins .|222783.0|0.097222
5265|Special P.O.V. camera mounts on bikes , skateboards , and motorcycles provide an intense experience when splashed across the immense IMAX screen .|225917.0|0.86111
2290|It 's a wonderful , sobering , heart-felt drama .|66514.0|0.9027799999999999
5189|A much more successful translation than its most famous previous film adaptation , writer-director Anthony Friedman 's similarly updated 1970 British production .|103742.0|0.76389
9516|If you enjoy being rewarded by a script that assumes you are n't very bright , then Blood Work is for you .|184844.0|0.16667
11699|Weird .|227003.0|0.27778
508|The film is exhilarating to watch because Sandler , liberated from the constraints of formula , reveals unexpected depths as an actor .|26819.0|0.9722200000000001
3269|The viewer takes great pleasure in watching the resourceful Molly stay a step ahead of her pursuers .|70025.0|0.76389
2451|If anything , the film is doing something of a public service -- shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans .|66248.0|0.8333299999999999
10683|The movie 's vision of a white American zealously spreading a Puritanical brand of Christianity to South Seas islanders is one only a true believer could relish .|188404.0|0.34722
6985|Wes Craven 's presence is felt ; not the Craven of ' A Nightmare on Elm Street ' or ` The Hills Have Eyes , ' but the sad schlock merchant of ` Deadly Friend . '|150786.0|0.27778
6982|By the time the plot grinds itself out in increasingly incoherent fashion , you might be wishing for a watch that makes time go faster rather than the other way around .|144325.0|0.083333
3788|Hugely entertaining from start to finish , featuring a fall from grace that still leaves shockwaves , it will gratify anyone who has ever suspected Hollywood of being overrun by corrupt and hedonistic weasels .|66072.0|0.94444
9920|The film is so bad it does n't improve upon the experience of staring at a blank screen .|188197.0|0.055555999999999994
9820|Wobbly Senegalese updating of `` Carmen '' which is best for the stunning star turn by Djeinaba Diop Gai|227208.0|0.59722
3889|Driven by a fantastic dual performance from Ian Holm ... the film is funny , insightfully human and a delightful lark for history buffs .|65188.0|0.875
9304|Like Showgirls and Glitter , the most entertaining moments here are unintentional .|185755.0|0.27778
10175|This sort of cute and cloying material is far from Zhang 's forte and it shows .|189089.0|0.5
1204|Jose Campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory .|25874.0|0.8472200000000001
9765|Ararat feels like a book report|182547.0|0.26389
3590|One of the smarter offerings the horror genre has produced in recent memory , even if it 's far tamer than advertised .|68017.0|0.625
8436|Even as lame horror flicks go , this is lame .|145147.0|0.33333
2065|The pitch must have read like a discarded House Beautiful spread .|47213.0|0.5
2829|` Film aficionados can not help but love Cinema Paradiso , whether the original version or new Director 's Cut . '|227363.0|0.77778
6111|But the second half of the movie really goes downhill .|222815.0|0.19444
10646|The animation is competent , and some of the gags are quite funny , but Jonah ... never shakes the oppressive , morally superior good-for-you quality that almost automatically accompanies didactic entertainment .|187949.0|0.47222
7400|Corpus Collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in .|144615.0|0.27778
10410|Every joke is repeated at least four times .|183772.0|0.20833000000000002
548|If it tried to do anything more , it would fail and perhaps explode , but at this level of manic whimsy , it is just about right .|25655.0|0.72917
7051|Though clearly well-intentioned , this cross-cultural soap opera is painfully formulaic and stilted .|150356.0|0.34722
3495|At times THE GUYS taps into some powerful emotions , but this kind of material is more effective on stage .|222505.0|0.51389
5268|Meant to reduce Blake 's philosophy into a tragic coming-of-age saga punctuated by bursts of animator Todd McFarlane 's superhero dystopia .|107699.0|0.54167
4126|The Pinochet Case is a searing album of remembrance from those who , having survived , suffered most .|69342.0|0.55556
2600|A chronicle not only of one man 's quest to be president , but of how that man single-handedly turned a plane full of hard-bitten , cynical journalists into what was essentially , by campaign 's end , an extended publicity department .|62846.0|0.625
10296|On its icy face , the new film is a subzero version of Monsters , Inc. , without the latter 's imagination , visual charm or texture .|225294.0|0.069444
4334|An effortlessly accomplished and richly resonant work .|63851.0|0.88889
3225|I 'll stay with the stage versions , however , which bite cleaner , and deeper .|66106.0|0.22221999999999997
6881|That 's because relatively nothing happens .|226070.0|0.22221999999999997
8321|I 'm afraid you wo n't get through this frankly fantastical by-the-numbers B-flick with just a suspension of disbelief .|223726.0|0.56944
2506|Funny , sexy , devastating and incurably romantic .|65704.0|0.81944
5718|Payami tries to raise some serious issues about Iran 's electoral process , but the result is a film that 's about as subtle as a party political broadcast .|108342.0|0.27778
2203|Clint Eastwood 's Blood Work is a lot like a well-made PB & J sandwich : familiar , fairly uneventful and boasting no real surprises -- but still quite tasty and inviting all the same .|44945.0|0.66667
898|A worthy entry into a very difficult genre .|24517.0|0.8333299999999999
9478|Hypnotically dull , relentlessly downbeat , laughably predictable wail pitched to the cadence of a depressed fifteen-year-old 's suicidal poetry .|184555.0|0.125
3033|You can almost see Mendes and company getting together before a single frame had been shot and collectively vowing , ` This is going to be something really good . '|71124.0|0.75
10769|The logic of it all will be Greek to anyone not predisposed to the movie 's rude and crude humor .|188321.0|0.19444
390|Energetic and boldly provocative .|18851.0|0.80556
10689|One long , numbing action sequence made up mostly of routine stuff Yuen has given us before .|186550.0|0.26389
9915|I have n't seen such self-amused trash since Freddy Got Fingered .|184673.0|0.29167
8706|Propelled not by characters but by caricatures .|148180.0|0.31944
5483|The film may not hit as hard as some of the better drug-related pictures , but it still manages to get a few punches in .|109826.0|0.56944
7622|No one but a convict guilty of some truly heinous crime should have to sit through The Master of Disguise .|147725.0|0.13889
9165|Reign of Fire never comes close to recovering from its demented premise , but it does sustain an enjoyable level of ridiculousness .|186878.0|0.30556
5913|Ver Wiel 's desperate attempt at wit is lost , leaving the character of Critical Jim two-dimensional and pointless .|110863.0|0.31944
5861|This movie ... does n't deserve the energy it takes to describe how bad it is .|110532.0|0.22221999999999997
3321|It is Scott 's convincing portrayal of Roger the sad cad that really gives the film its oomph .|66727.0|0.72222
8679|A standard haunted house tale transplanted to the high seas .|143367.0|0.44443999999999995
9390|Observant intelligence constantly vies with pretension -- and sometimes plain wacky implausibility -- throughout Maelstrom .|186496.0|0.58333
9980|I was trying to decide what annoyed me most about God is Great ... I 'm Not , and then I realized that I just did n't care .|184745.0|0.125
4633|Melds derivative elements into something that is often quite rich and exciting , and always a beauty to behold .|107711.0|0.8333299999999999
954|The actors are so terrific at conveying their young angst , we do indeed feel for them .|26757.0|0.55556
11346|It 's hard to pity the ` plain ' girl who becomes a ravishing waif after applying a smear of lip-gloss .|224185.0|0.27778
9575|No , even that 's too committed .|225142.0|0.30556
3077|This is mostly well-constructed fluff , which is all it seems intended to be .|70238.0|0.52778
2646|The whole mildly pleasant outing -- the R rating is for brief nudity and a grisly corpse -- remains aloft not on its own self-referential hot air , but on the inspired performance of Tim Allen .|70029.0|0.59722
2105|A fantastically vital movie that manages to invest real humor , sensuality , and sympathy into a story about two adolescent boys .|44063.0|0.875
6838|Personal Velocity ought to be exploring these women 's inner lives , but it never moves beyond their surfaces .|148073.0|0.5
117|A feel-good picture in the best sense of the term .|13771.0|0.94444
4775|At once emotional and richly analytical , the Cosby-Seinfeld encounter alone confirms the serious weight behind this superficially loose , larky documentary .|104575.0|0.51389
4246|Jarecki and Gibney do find enough material to bring Kissinger 's record into question and explain how the diplomat 's tweaked version of statecraft may have cost thousands and possibly millions of lives .|66891.0|0.55556
3638|Nohe 's documentary about the event is sympathetic without being gullible : He is n't blind to the silliness , but also captures moments of spontaneous creativity and authentic co-operative interaction .|67848.0|0.77778
9475|The obligatory break-ups and hook-ups do n't seem to have much emotional impact on the characters .|188482.0|0.5
3932|Captures the raw comic energy of one of our most flamboyant female comics .|64630.0|0.88889
5246|If you 're in the right B-movie frame of mind , it may just scare the pants off you .|106617.0|0.70833
7804|The character of ZigZag is not sufficiently developed to support a film constructed around him .|149269.0|0.33333
11439|Blade II has a brilliant director and charismatic star , but it suffers from rampant vampire devaluation .|182820.0|0.55556
5898|Suffers from a lack of clarity and audacity that a subject as monstrous and pathetic as Dahmer demands .|109257.0|0.16667
5856|Journalistically dubious , inept and often lethally dull .|107229.0|0.055555999999999994
1083|If the ' 70 's were your idea of a good time at the movies , this will make you very happy .|223927.0|0.51389
4849|It 's not particularly well made , but since I found myself howling more than cringing , I 'd say the film works .|106938.0|0.65278
7271|The screenplay by James Eric , James Horton and director Peter O'Fallon ... is so pat it makes your teeth hurt .|149801.0|0.25
106|I enjoyed Time of Favor while I was watching it , but I was surprised at how quickly it faded from my memory .|14102.0|0.44443999999999995
6743|Everyone 's to blame here .|145210.0|0.31944
