sentence_index|sentence|phrase ids|sentiment values
9690|Highly uneven and inconsistent ... Margarita Happy Hour kinda resembles the el cheapo margaritas served within .|184426.0|0.069444
9693|A listless and desultory affair .|181766.0|0.20833000000000002
9698|Every five minutes or so , someone gets clocked .|223280.0|0.55556
9707|Apparently writer-director Attal thought he need only cast himself and his movie-star wife sitting around in their drawers to justify a film .|182530.0|0.43056000000000005
9713|The film 's darker moments become smoothed over by an overwhelming need to tender inspirational tidings , especially in the last few cloying moments .|188131.0|0.47222
9716|Shanghai Ghetto should be applauded for finding a new angle on a tireless story , but you might want to think twice before booking passage .|187239.0|0.58333
9717|Plays like a checklist of everything Rob Reiner and his cast were sending up .|186708.0|0.47222
9718|There 's too much forced drama in this wildly uneven movie , about a young man 's battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present .|188859.0|0.18056
9721|A cross between Blow and Boyz N The Hood , this movie strives to be more , but does n't quite get there .|221975.0|0.33333
9730|It 's 51 times better than this .|224107.0|0.52778
9731|It 's difficult to conceive of anyone who has reached puberty actually finding the characters in Slackers or their antics amusing , let alone funny .|185102.0|0.13889
9745|Predictable and cloying , though Brown Sugar is so earnest in its yearning for the days before rap went nihilistic that it summons more spirit and bite than your average formulaic romantic quadrangle .|186760.0|0.65278
9751|Just a bunch of good actors flailing around in a caper that 's neither original nor terribly funny .|185536.0|0.19444
9755|Wanker Goths are on the loose !|226937.0|0.40278
9757|Why would anyone cast the magnificent Jackie Chan in a movie full of stunt doubles and special effects ?|189724.0|0.23611
9760|Presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency .|186763.0|0.43056000000000005
9761|We have poignancy jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe , that it looks neat .|189489.0|0.30556
9763|But you 'd never guess that from the performances .|222840.0|0.45833
9766|Steve Oedekerk is , alas , no Woody Allen .|187569.0|0.22221999999999997
9783|If ever such a dependable concept was botched in execution , this is it .|223916.0|0.055555999999999994
9786|A feel-good movie that does n't give you enough to feel good about .|181666.0|0.25
9795|Quelle surprise !|225555.0|0.56944
9797|Just consider what New Best Friend does not have , beginning with the minor omission of a screenplay .|185543.0|0.29167
9798|Oscar caliber cast does n't live up to material|186622.0|0.26389
9802|So putrid it is not worth the price of the match that should be used to burn every print of the film .|187392.0|0.027777999999999997
9807|There 's only one way to kill Michael Myers for good : stop buying tickets to these movies .|188846.0|0.083333
9813|The whole thing comes off like a particularly amateurish episode of Bewitched that takes place during Spring Break .|188769.0|0.34722
9819|It 's almost as if it 's an elaborate dare more than a full-blooded film .|185053.0|0.41667
9843|Terminally bland , painfully slow and needlessly confusing ... The movie , shot on digital videotape rather than film , is frequently indecipherable .|187726.0|0.26389
9845|Aloof and lacks any real raw emotion , which is fatal for a film that relies on personal relationships .|182273.0|0.19444
9853|Hey everybody , wanna watch a movie in which a guy dressed as a children 's party clown gets violently gang-raped ?|184401.0|0.16667
9857|The movie 's plot is almost entirely witless and inane , carrying every gag two or three times beyond its limit to sustain a laugh .|188392.0|0.15278
9858|... may work as an addictive guilty pleasure but the material never overcomes its questionable satirical ambivalence .|221823.0|0.30556
9859|This Scarlet 's letter is A. . .|226626.0|0.58333
9868|It 's everything you 'd expect -- but nothing more .|185107.0|0.56944
9870|She 's a cipher , played by an actress who smiles and frowns but does n't reveal an inner life .|225757.0|0.44443999999999995
9876|Now he makes them .|225237.0|0.5
9883|Even if it made its original release date last fall , it would 've reeked of a been-there , done-that sameness .|183752.0|0.20833000000000002
9887|We can tell what it is supposed to be , but ca n't really call it a work of art .|226988.0|0.25
9892|You can thank me for this .|189928.0|0.54167
9899|Reeboir varies between a sweet smile and an angry bark , while Said attempts to wear down possible pupils through repetition .|225587.0|0.45833
9903|If this silly little cartoon can inspire a few kids not to grow up to be greedy bastards , more power to it .|184826.0|0.51389
9905|If there 's a heaven for bad movies , Deuces Wild is on its way .|184814.0|0.083333
9918|A horrible , 99-minute stink bomb .|181750.0|0.069444
9925|There are a few chuckles , but not a single gag sequence that really scores , and the stars seem to be in two different movies .|188866.0|0.41667
9927|It 's dull , spiritless , silly and monotonous : an ultra-loud blast of pointless mayhem , going nowhere fast .|185106.0|0.083333
9928|The mushy finale turns John Q into a movie-of-the-week tearjerker .|188460.0|0.625
9929|Content merely to lionize its title character and exploit his anger - all for easy sanctimony , formulaic thrills and a ham-fisted sermon on the need for national health insurance .|183194.0|0.25
9938|It 's quite an achievement to set and shoot a movie at the Cannes Film Festival and yet fail to capture its visual appeal or its atmosphere .|185197.0|0.19444
9948|Rock 's stand-up magic wanes .|225642.0|0.26389
9962|I enjoyed the movie in a superficial way , while never sure what its purpose was .|184653.0|0.61111
9963|What a pity ... that the material is so second-rate .|189567.0|0.25
9990|How can such a cold movie claim to express warmth and longing ?|223698.0|0.26389
9994|The problem with all of this : It 's not really funny .|188576.0|0.27778
9999|The mantra behind the project seems to have been ` it 's just a kids ' flick . '|226327.0|0.33333
10004|an essentially awkward version of the lightweight female empowerment picture we 've been watching for decades|192541.0|0.375
10006|Writer-director Walter Hill and co-writer David Giler try to create characters out of the obvious cliches , but wind up using them as punching bags .|189876.0|0.22221999999999997
10015|For a film about explosions and death and spies , `` Ballistic : Ecks vs. Sever '' seems as safe as a children 's film .|223387.0|0.33333
10025|The story itself is actually quite vapid .|188721.0|0.26389
10035|It 's the funniest American comedy since Graffiti Bridge .|185227.0|0.9722200000000001
10045|Aside from the fact that the film idiotically uses the website feardotcom.com or the improperly hammy performance from poor Stephen Rea , the film gets added disdain for the fact that it is nearly impossible to look at or understand .|222486.0|0.15278
10050|Upper Teens may get cynical .|226888.0|0.38889
10053|It 's a road-trip drama with too many wrong turns .|185033.0|0.125
10054|Most fish stories are a little peculiar , but this is one that should be thrown back in the river .|186182.0|0.22221999999999997
10057|The movie is about as deep as that sentiment .|226362.0|0.33333
10058|It 's fitfully funny but never really takes off .|185110.0|0.45833
10062|It 's been 20 years since 48 Hrs .|224165.0|0.48611000000000004
10065|If Deuces Wild had been tweaked up a notch it would have become a camp adventure , one of those movies that 's so bad it starts to become good .|184775.0|0.56944
10066|But it was n't .|222778.0|0.27778
10070|The picture seems uncertain whether it wants to be an acidic all-male All About Eve or a lush , swooning melodrama in the Intermezzo strain .|188536.0|0.34722
10073|It looks much more like a cartoon in the end than The Simpsons ever has .|185311.0|0.43056000000000005
10082|The characters seem one-dimensional , and the film is superficial and will probably be of interest primarily to its target audience .|188030.0|0.23611
10085|You can drive right by it without noticing anything special , save for a few comic turns , intended and otherwise .|189925.0|0.34722
10108|They 're going through the motions , but the zip is gone .|188913.0|0.45833
10116|It 's hard to quibble with a flick boasting this many genuine cackles , but Notorious C.H.O. still feels like a promising work-in-progress .|224187.0|0.66667
10130|These are textbook lives of quiet desperation .|188900.0|0.375
10133|Purposefully shocking in its eroticized gore , if unintentionally dull in its lack of poetic frissons .|186819.0|0.16667
10140|There 's an epic here , but you have to put it together yourself .|188824.0|0.40278
10141|What little atmosphere is generated by the shadowy lighting , macabre sets , and endless rain is offset by the sheer ugliness of everything else .|189590.0|0.15278
10142|Director-chef Gabriele Muccino keeps it fast -- zippy , comin ' at ya -- as if fearing that his film is molto superficiale .|183465.0|0.45833
10169|But no. .|222788.0|0.38889
10172|Tedious Norwegian offering which somehow snagged an Oscar nomination .|187709.0|0.26389
10174|A dark-as-pitch comedy that frequently veers into corny sentimentality , probably would not improve much after a therapeutic zap of shock treatment .|181594.0|0.26389
10179|Though it pretends to expose the life of male hustlers , it 's exploitive without being insightful .|189135.0|0.26389
10192|It 's coherent , well shot , and tartly acted , but it wears you down like a dinner guest showing off his doctorate .|185091.0|0.36111
10195|Robin Williams departs from his fun friendly demeanor in exchange for a darker unnerving role .|186989.0|0.58333
10197|Set in a 1986 Harlem that does n't look much like anywhere in New York .|187213.0|0.27778
10200|Hip-hop rarely comes alive as its own fire-breathing entity in this picture .|184432.0|0.34722
10211|Many of Benjamins ' elements feel like they 've been patched in from an episode of Miami Vice .|185997.0|0.55556
10213|Most folks with a real stake in the American sexual landscape will find it either moderately amusing or just plain irrelevant .|186185.0|0.45833
10217|Feels as if the inmates have actually taken over the asylum .|183900.0|0.5
10218|All of the filmmakers ' calculations ca n't rescue Brown Sugar from the curse of blandness .|182235.0|0.13889
10223|Godard 's ode to tackling life 's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess ... In Praise of Love remains a ponderous and pretentious endeavor that 's unfocused and tediously exasperating .|184186.0|0.11110999999999999
10225|The movie 's progression into rambling incoherence gives new meaning to the phrase ` fatal script error . '|188395.0|0.16667
10233|And it 's a lousy one at that .|222362.0|0.16667
10235|I 'll go out on a limb .|184558.0|0.61111
10236|It is n't quite one of the worst movies of the year .|224333.0|0.18056
10245|Meandering and glacially paced , and often just plain dull .|186069.0|0.47222
10256|It is n't that Stealing Harvard is a horrible movie -- if only it were that grand a failure !|224335.0|0.18056
10260|Is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ?|184984.0|0.30556
10262|The leads are so unmemorable , despite several attempts at lengthy dialogue scenes , that one eventually resents having to inhale this gutter romancer 's secondhand material .|188314.0|0.083333
10265|Brainy , artistic and muted , almost to the point of suffocation .|182887.0|0.43056000000000005
10268|The truth about Charlie is that it 's a brazenly misguided project .|188756.0|0.26389
10272|The latest vapid actor 's exercise to appropriate the structure of Arthur Schnitzler 's Reigen .|188308.0|0.34722
10286|A movie that 's held captive by mediocrity .|222061.0|0.26389
10290|Rob Schneider , Dana Carvey and Sarah Michelle Gellar in The Philadelphia Story ?|225631.0|0.5
10291|David Spade as Citizen Kane ?|223065.0|0.375
10295|Upper West Sidey exercise in narcissism and self-congratulation disguised as a tribute .|189378.0|0.27778
10297|I ca n't say this enough : This movie is about an adult male dressed in pink jammies .|184627.0|0.33333
10303|Often lingers just as long on the irrelevant as on the engaging , which gradually turns What Time Is It There ?|225281.0|0.20833000000000002
10307|It 's a barely tolerable slog over well-trod ground .|185001.0|0.083333
10308|Epps has neither the charisma nor the natural affability that has made Tucker a star .|183713.0|0.16667
10309|It 's sweet ... but just a little bit too precious at the start and a little too familiar at the end .|185225.0|0.45833
10310|A dull , dumb and derivative horror film .|181633.0|0.055555999999999994
10313|This is a heartfelt story ... it just is n't a very involving one .|188982.0|0.34722
10322|A sentimental hybrid that could benefit from the spice of specificity .|181975.0|0.76389
10339|The crassness of this reactionary thriller is matched only by the ridiculousness of its premise .|188055.0|0.31944
10345|` Linklater fans , or pretentious types who want to appear avant-garde will suck up to this project ... '|189974.0|0.26389
10347|Screenwriter Chris ver Weil 's directing debut is good-natured and never dull , but its virtues are small and easily overshadowed by its predictability .|187167.0|0.51389
10349|It 's mildly sentimental , unabashedly consumerist ... studiously inoffensive and completely disposable .|185149.0|0.25
10353|Every conceivable mistake a director could make in filming opera has been perpetrated here .|183767.0|0.11110999999999999
10356|Any enjoyment will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things .|182507.0|0.63889
10359|Interminably bleak , to say nothing of boring .|184962.0|0.19444
10362|Bogs down badly as we absorb Jia 's moody , bad-boy behavior which he portrays himself in a one-note performance .|182862.0|0.43056000000000005
10363|The camera whirls !|226213.0|0.40278
10372|Far more enjoyable than its predecessor .|183871.0|0.875
10375|A ragbag of cliches .|181938.0|0.18056
10376|This rough trade Punch-and-Judy act did n't play well then and it plays worse now .|189081.0|0.5
10377|The three leads produce adequate performances , but what 's missing from this material is any depth of feeling .|188744.0|0.16667
10378|It 's possible that something hip and transgressive was being attempted here that stubbornly refused to gel , but the result is more puzzling than unsettling .|185191.0|0.16667
10381|Has its moments , but it 's pretty far from a treasure .|184333.0|0.43056000000000005
10388|We do n't get paid enough to sit through crap like this .|226989.0|0.097222
10390|The whole thing plays like a tired Tyco ad .|188771.0|0.23611
10391|The film does n't show enough of the creative process or even of what was created for the non-fan to figure out what makes Wilco a big deal .|188177.0|0.26389
10392|The soupy end result has the odd distinction of being playful without being fun , too .|188690.0|0.44443999999999995
10401|There is n't one moment in the film that surprises or delights .|188893.0|0.16667
10403|The movie is essentially a series of fleetingly interesting actors ' moments .|188433.0|0.58333
10405|This movie , a certain scene in particular , brought me uncomfortably close to losing my lunch .|189056.0|0.125
10406|The secrets of time travel will have been discovered , indulged in and rejected as boring before I see this piece of crap again .|188657.0|0.0
10411|Every joke is repeated at least -- annoying , is n't it ?|223285.0|0.23611
10416|The movie resolutely avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates .|188452.0|0.18056
10421|Has all the complexity and realistic human behavior of an episode of General Hospital .|184323.0|0.31944
10426|The movie is silly beyond comprehension , and even if it were n't silly , it would still be beyond comprehension .|188445.0|0.125
10429|Merchant has n't directed this movie so much as produced it -- like sausage .|186097.0|0.40278
10438|A generic bloodbath that often becomes laughably unbearable when it is n't merely offensive .|181709.0|0.13889
10452|Although purportedly a study in modern alienation , it 's really little more than a particularly slanted , gay s\/m fantasy , enervating and deadeningly drawn-out .|182289.0|0.33333
10454|No one can doubt the filmmakers ' motives , but The Guys still feels counterproductive .|186397.0|0.29167
10463|A few energetic stunt sequences briefly enliven the film , but the wheezing terrorist subplot has n't the stamina for the 100-minute running time , and the protagonists ' bohemian boorishness mars the spirit of good clean fun .|181674.0|0.59722
10466|Coarse , cliched and clunky , this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars Hugh Grant and Sandra Bullock .|183142.0|0.069444
10484|McKay shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative .|186058.0|0.16667
10489|A characteristically engorged and sloppy coming-of-age movie .|181556.0|0.23611
10490|A somewhat disappointing and meandering saga .|182017.0|0.45833
10493|You begin to long for the end credits as the desert does for rain .|227272.0|0.055555999999999994
10494|An empty , ugly exercise in druggy trance-noir and trumped-up street credibility .|182388.0|0.44443999999999995
10495|The screenplay , co-written by director Imogen Kimmel , lacks the wit necessary to fully exploit the comic elements of the premise , making the proceedings more bizarre than actually amusing .|188626.0|0.27778
10496|The milieu is wholly unconvincing ... and the histrionics reach a truly annoying pitch .|188354.0|0.36111
10499|Except for Paymer as the boss who ultimately expresses empathy for Bartleby 's pain , the performances are so stylized as to be drained of human emotion .|183809.0|0.41667
10502|For a film that celebrates radical , nonconformist values , What to Do in Case of Fire ?|223389.0|0.58333
10505|But they lack their idol 's energy and passion for detail .|222821.0|0.31944
10507|It briefly flirts with player masochism , but the point of real interest - -- audience sadism -- is evaded completely .|185255.0|0.48611000000000004
10512|It 's unfortunate that Wallace , who wrote Gibson 's Braveheart as well as the recent Pearl Harbor , has such an irrepressible passion for sappy situations and dialogue .|185236.0|0.30556
10515|Dreary tale of middle-class angst|183583.0|0.29167
10518|Lillard and Cardellini earn their Scooby Snacks , but not anyone else .|185810.0|0.52778
10519|Like Schindler 's List , The Grey Zone attempts to be grandiloquent , but ends up merely pretentious -- in a grisly sort of way .|224621.0|0.22221999999999997
10540|... a preachy parable stylized with a touch of John Woo bullet ballet .|181292.0|0.5
10543|How about starting with a more original story instead of just slapping extreme humor and gross-out gags on top of the same old crap ?|184506.0|0.44443999999999995
10549|Paul Bettany is good at being the ultra-violent gangster wannabe , but the movie is certainly not number 1 .|186658.0|0.375
10559|But first , you have to give the audience a reason to want to put for that effort|222742.0|0.36111
10566|The kind of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics .|188304.0|0.38889
10570|While the production details are lavish , film has little insight into the historical period and its artists , particularly in how Sand developed a notorious reputation .|189700.0|0.38889
10574|With all the sympathy , empathy and pity fogging up the screen ... His Secret Life enters the land of unintentional melodrama and tiresome love triangles .|189782.0|0.29167
10579|It never quite makes it to the boiling point , but manages to sustain a good simmer for most of its running time .|185326.0|0.61111
10588|It ca n't escape its past , and it does n't want to .|224273.0|0.55556
10604|The Irwins ' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts .|187814.0|0.15278
10606|This is one baaaaaaaaad movie .|189017.0|0.069444
10607|A man leaving the screening said the film was better than Saving Private Ryan .|222050.0|0.8333299999999999
10611|Starts as a tart little lemon drop of a movie and ends up as a bitter pill .|187536.0|0.27778
10617|While you have to admit it 's semi-amusing to watch Robert DeNiro belt out `` When you 're a Jet , you 're a Jet all the way , '' it 's equally distasteful to watch him sing the lyrics to `` Tonight . ''|227136.0|0.26389
10620|More of the same old garbage Hollywood has been trying to pass off as acceptable teen entertainment for some time now .|186164.0|0.11110999999999999
10623|If there was ever a movie where the upbeat ending feels like a copout , this is the one .|184820.0|0.27778
10624|It 's as sorry a mess as its director 's diabolical debut , Mad Cows .|185071.0|0.18056
10627|Despite some strong performances , never rises above the level of a telanovela .|183387.0|0.34722
10637|Even as I valiantly struggled to remain interested , or at least conscious , I could feel my eyelids ... getting ... very ... heavy ...|183742.0|0.013888999999999999
10642|That such a horrible movie could have sprung from such a great one is one of the year 's worst cinematic tragedies .|187740.0|0.069444
10645|If you saw Benigni 's Pinocchio at a public park , you 'd grab your kids and run and then probably call the police .|184851.0|0.26389
10654|Despite some comic sparks , Welcome to Collinwood never catches fire .|183385.0|0.25
10661|One thing 's for sure -- if George Romero had directed this movie , it would n't have taken the protagonists a full hour to determine that in order to kill a zombie you must shoot it in the head .|225319.0|0.26389
10663|Spreads itself too thin , leaving these actors , as well as the members of the commune , short of profound characterizations|187514.0|0.125
10668|This little film is so slovenly done , so primitive in technique , that it ca n't really be called animation .|189044.0|0.11110999999999999
10680|A loud , brash and mainly unfunny high school comedy .|181801.0|0.11110999999999999
10682|The movie is so resolutely cobbled together out of older movies that it even uses a totally unnecessary prologue , just because it seems obligatory .|188446.0|0.18056
10687|... the whole thing succeeded only in making me groggy .|181346.0|0.375
10692|It did n't go straight to video .|224277.0|0.45833
10700|About as original as a gangster sweating bullets while worrying about a contract on his life .|182150.0|0.45833
10703|Instead of using George and Lucy 's most obvious differences to ignite sparks , Lawrence desperately looks elsewhere , seizing on George 's haplessness and Lucy 's personality tics .|184953.0|0.27778
10704|Whether Quitting will prove absorbing to American audiences is debatable .|189662.0|0.55556
10709|Two tedious acts light on great scares and a good surprise ending .|189305.0|0.68056
10710|Shyamalan should stop trying to please his mom .|187299.0|0.20833000000000002
10713|The story of Trouble Every Day ... is so sketchy it amounts to little more than preliminary notes for a science-fiction horror film , and the movie 's fragmentary narrative style makes piecing the story together frustrating difficult .|188729.0|0.19444
10723|Do we really need another film that praises female self-sacrifice ?|183522.0|0.27778
10730|Watching junk like this induces a kind of abstract guilt , as if you were paying dues for good books unread , fine music never heard .|189469.0|0.26389
10739|Visually sumptuous but intellectually stultifying .|189415.0|0.44443999999999995
10740|As a feature-length film , it wears out its welcome as tryingly as the title character .|182581.0|0.26389
10748|Initial strangeness inexorably gives way to rote sentimentality and mystical tenderness becomes narrative expedience .|184942.0|0.54167
10755|Adam Sandler 's 8 Crazy Nights is 75 wasted minutes of Sandler as the voice-over hero in Columbia Pictures ' perverse idea of an animated holiday movie .|182169.0|0.22221999999999997
10756|essentially `` Fatal Attraction '' remade for viewers who were in diapers when the original was released in 1987 .|230582.0|0.375
10758|Even a hardened voyeur would require the patience of Job to get through this interminable , shapeless documentary about the swinging subculture .|183739.0|0.13889
10762|It all comes down to whether you can tolerate Leon Barlow .|224269.0|0.31944
10764|In the spirit of the season , I assign one bright shining star to Roberto Benigni 's Pinocchio -- but I guarantee that no wise men will be following after it .|184917.0|0.34722
10801|Once again , the intelligence of gay audiences has been grossly underestimated , and a meaty plot and well-developed characters have been sacrificed for skin and flash that barely fizzle .|186527.0|0.40278
10803|Such a fine idea for a film , and such a stultifying , lifeless execution .|187611.0|0.25
10812|This Sade is hardly a perverse , dangerous libertine and agitator -- which would have made for better drama .|226625.0|0.33333
10814|The film 's needlessly opaque intro takes its doe-eyed Crudup out of pre-9 \/ 11 New York and onto a cross-country road trip of the Homeric kind .|226258.0|0.31944
10822|What we have here is n't a disaster , exactly , but a very handsomely produced let-down .|189613.0|0.34722
10824|A shoddy male hip hop fantasy filled with guns , expensive cars , lots of naked women and Rocawear clothing .|181983.0|0.34722
10827|It 's as if Allen , at 66 , has stopped challenging himself .|185059.0|0.38889
10857|While the material is slight , the movie is better than you might think .|189696.0|0.73611
10858|It 's definitely not made for kids or their parents , for that matter , and I think even fans of Sandler 's comic taste may find it uninteresting .|185099.0|0.375
10860|More busy than exciting , more frantic than involving , more chaotic than entertaining .|186154.0|0.26389
10870|If you saw it on TV , you 'd probably turn it off , convinced that you had already seen that movie .|184853.0|0.27778
10875|Most of the characters come off as pantomimesque sterotypes .|186187.0|0.45833
10876|Starts promisingly but disintegrates into a dreary , humorless soap opera .|187551.0|0.36111
10887|The movie 's biggest shocks come from seeing former nymphette Juliette Lewis playing a salt-of-the-earth mommy named Minnie and watching Slim travel incognito in a ridiculous wig no respectable Halloween costume shop would ever try to sell .|188374.0|0.20833000000000002
10889|It appears as if even the filmmakers did n't know what kind of movie they were making .|185248.0|0.041667
10902|Wallace directs with such patronising reverence , it turns the stomach .|189433.0|0.48611000000000004
10909|Earnest and tentative even when it aims to shock .|183611.0|0.59722
10927|Davis the performer is plenty fetching enough , but she needs to shake up the mix , and work in something that does n't feel like a half-baked stand-up routine .|183297.0|0.43056000000000005
10928|The densest distillation of Roberts ' movies ever made .|188067.0|0.23611
10931|Tom Green and an Ivy League college should never appear together on a marquee , especially when the payoff is an unschooled comedy like Stealing Harvard , which fails to keep 80 minutes from seeming like 800 .|189207.0|0.43056000000000005
10940|It stars schticky Chris Rock and stolid Anthony Hopkins , who seem barely in the same movie .|185352.0|0.29167
10945|The niftiest trick perpetrated by The Importance of Being Earnest is the alchemical transmogrification of Wilde into Austen -- and a Hollywood-ized Austen at that .|188476.0|0.48611000000000004
10951|A dark comedy that goes for sick and demented humor simply to do so .|221977.0|0.30556
10953|Visually exciting sci-fi film which suffers from a lackluster screenplay .|189413.0|0.48611000000000004
10957|Allegiance to Chekhov , which director Michael Cacoyannis displays with somber earnestness in the new adaptation of The Cherry Orchard , is a particularly vexing handicap .|182258.0|0.26389
10964|Despite its dry wit and compassion , the film suffers from a philosophical emptiness and maddeningly sedate pacing .|183373.0|0.26389
10968|I could have used my two hours better watching Being John Malkovich again .|184635.0|0.20833000000000002
10978|It 's actually pretty funny , but in all the wrong places .|185042.0|0.40278
10979|Lurid and less than lucid work .|185910.0|0.25
10980|A wannabe comedy of manners about a brainy prep-school kid with a Mrs. Robinson complex founders on its own preciousness -- and squanders its beautiful women .|222117.0|0.31944
10981|At a brief 42 minutes , we need more X and less blab .|182631.0|0.52778
10984|True Hollywood Story .|226818.0|0.5
10985|This is surely one of the most frantic , virulent and foul-natured Christmas season pics ever delivered by a Hollywood studio .|189027.0|0.19444
10986|Once the expectation of laughter has been quashed by whatever obscenity is at hand , even the funniest idea is n't funny .|186531.0|0.15278
10998|The Sweetest Thing leaves a bitter taste .|187885.0|0.19444
11002|This stuck pig of a movie flails limply between bizarre comedy and pallid horror .|189095.0|0.16667
11004|Alas , another breathless movie about same !|222224.0|0.44443999999999995
11013|Um ... is n't that the basis for the entire plot ?|226863.0|0.375
11018|It has the right approach and the right opening premise , but it lacks the zest and it goes for a plot twist instead of trusting the material .|185293.0|0.5
11024|Ninety minutes of Viva Castro !|186349.0|0.5
11025|can be as tiresome as 9 seconds of Jesse Helms ' anti- Castro rhetoric , which are included|195350.0|0.25
11029|... most viewers will wish there had been more of the `` Queen '' and less of the `` Damned . ''|221824.0|0.25
11040|He does n't , however , deliver nearly enough of the show 's trademark style and flash .|223615.0|0.27778
11048|Fortunately , you still have that option .|223416.0|0.54167
11064|As for children , they wo n't enjoy the movie at all .|222456.0|0.23611
11075|little action , almost no suspense or believable tension , one-dimensional characters up the wazoo and sets that can only be described as sci-fi generic .|205195.0|0.36111
11079|Do n't say you were n't warned .|223169.0|0.33333
11091|The skills of a calculus major at M.I.T. are required to balance all the formulaic equations in the long-winded heist comedy Who Is Cletis Tout ?|226482.0|0.22221999999999997
11099|Solondz is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous .|187409.0|0.27778
11101|Supposedly based upon real , or at least soberly reported incidents , the film ends with a large human tragedy .|226012.0|0.45833
11103|While Hoffman 's performance is great , the subject matter goes nowhere .|189675.0|0.55556
11105|Deuces Wild treads heavily into Romeo and Juliet\/West Side Story territory , where it plainly has no business going .|183401.0|0.20833000000000002
11114|The action quickly sinks into by-the-numbers territory .|187928.0|0.27778
11125|The sight of the name Bruce Willis brings to mind images of a violent battlefield action picture , but the film has a lot more on its mind -- maybe too much .|188672.0|0.5
11139|Or for the year , for that matter .|225342.0|0.5
11140|Lacks the spirit of the previous two , and makes all those jokes about hos and even more unmentionable subjects seem like mere splashing around in the muck .|185668.0|0.18056
11149|By the end of it all I sort of loved the people onscreen , even though I could not stand them .|222852.0|0.79167
11150|Perhaps the film should be seen as a conversation starter .|225432.0|0.56944
11151|It 's not an easy one to review .|224212.0|0.38889
11156|Never Again , while nothing special , is pleasant , diverting and modest -- definitely a step in the right direction .|186307.0|0.73611
11159|But here 's a movie about it anyway .|222748.0|0.38889
11166|But ticket-buyers with great expectations will wind up as glum as Mr. De Niro .|222828.0|0.16667
11174|You can tell almost immediately that Welcome to Collinwood is n't going to jell .|189927.0|0.22221999999999997
11176|Cattaneo reworks the formula that made The Full Monty a smashing success ... but neglects to add the magic that made it all work .|183032.0|0.25
11188|On the evidence before us , the answer is clear : Not easily and , in the end , not well enough .|225297.0|0.20833000000000002
11195|Rumor , a muddled drama about coming to terms with death , feels impersonal , almost generic .|187037.0|0.27778
11204|Blood Work is laughable in the solemnity with which it tries to pump life into overworked elements from Eastwood 's Dirty Harry period .|182844.0|0.20833000000000002
11207|And Lee seems just as expectant of an adoring , wide-smiling reception .|222344.0|0.66667
11208|There 's not one decent performance from the cast and not one clever line of dialogue .|188840.0|0.041667
11209|No amount of burning , blasting , stabbing , and shooting can hide a weak script .|186362.0|0.083333
11219|Bears is even worse than I imagined a movie ever could be .|182728.0|0.083333
11229|We assume he had a bad run in the market or a costly divorce , because there is no earthly reason other than money why this distinguished actor would stoop so low .|226986.0|0.16667
11235|Nothing happens , and it happens to flat characters .|186477.0|0.25
11236|With a completely predictable plot , you 'll swear that you 've seen it all before , even if you 've never come within a mile of The Longest Yard .|189774.0|0.13889
11243|This movie plays like an extended dialogue exercise in Retard 101 .|189059.0|0.083333
11244|What we get in FearDotCom is more like something from a bad Clive Barker movie .|227071.0|0.16667
11245|In other words , it 's badder than bad .|224029.0|0.083333
11249|Where the film falters is in its tone .|189654.0|0.27778
11250|The story alone could force you to scratch a hole in your head .|188705.0|0.22221999999999997
11258|A film that clearly means to preach exclusively to the converted .|181686.0|0.41667
11262|Although it starts off so bad that you feel like running out screaming , it eventually works its way up to merely bad rather than painfully awful .|182285.0|0.31944
11263|The result is so tame that even slightly wised-up kids would quickly change the channel .|188612.0|0.25
11266|in period costume and with a bigger budget .|232020.0|0.41667
11269|It should be interesting , it should be poignant , it turns out to be affected and boring .|185346.0|0.20833000000000002
11279|It has become apparent that the franchise 's best years are long past .|185284.0|0.375
11283|... better described as a ghost story gone badly awry .|181301.0|0.33333
11301|The characters ... are paper-thin , and their personalities undergo radical changes when it suits the script .|188013.0|0.18056
11312|This is as lax and limp a comedy as I 've seen in a while , a meander through worn-out material .|188997.0|0.20833000000000002
11321|Gaping plot holes sink this ` sub ' - standard thriller and drag audience enthusiasm to crush depth .|184102.0|0.083333
11326|Charly comes off as emotionally manipulative and sadly imitative of innumerable past Love Story derisions .|183063.0|0.375
11328|No amount of good intentions is able to overcome the triviality of the story .|186366.0|0.15278
